LineId,Date,Time,Host,Component,PID,Content,EventId,EventTemplate,ParameterList
2479,2021-03-11,14:05:01,nagios,/USR/SBIN/CRON,2738,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2480,2021-03-11,14:09:01,nagios,/USR/SBIN/CRON,2856,(root) CMD (  [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),05e74fcb,(root) CMD ( [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),[]
2481,2021-03-11,14:10:01,nagios,/USR/SBIN/CRON,2931,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2482,2021-03-11,14:10:01,nagios,/USR/SBIN/CRON,2932,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2483,2021-03-11,14:10:01,nagios,/USR/SBIN/CRON,2935,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2484,2021-03-11,14:15:01,nagios,/USR/SBIN/CRON,3068,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2485,2021-03-11,14:15:01,nagios,/USR/SBIN/CRON,3070,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2486,2021-03-11,14:15:01,nagios,/USR/SBIN/CRON,3073,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2487,2021-03-11,14:17:01,nagios,/USR/SBIN/CRON,3165,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),c8b6b98e,(root) CMD ( cd / && run-parts --report /etc/cron.hourly),[]
2488,2021-03-11,14:20:01,nagios,/USR/SBIN/CRON,3210,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2489,2021-03-11,14:20:01,nagios,/USR/SBIN/CRON,3211,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2490,2021-03-11,14:20:01,nagios,/USR/SBIN/CRON,3213,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2491,2021-03-11,14:25:01,nagios,/USR/SBIN/CRON,3347,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2492,2021-03-11,14:25:01,nagios,/USR/SBIN/CRON,3348,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2493,2021-03-11,14:25:01,nagios,/USR/SBIN/CRON,3352,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2494,2021-03-11,14:30:01,nagios,/USR/SBIN/CRON,3484,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2495,2021-03-11,14:30:01,nagios,/USR/SBIN/CRON,3485,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2496,2021-03-11,14:30:01,nagios,/USR/SBIN/CRON,3486,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2497,2021-03-11,14:35:01,nagios,/USR/SBIN/CRON,3623,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2498,2021-03-11,14:35:01,nagios,/USR/SBIN/CRON,3624,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2499,2021-03-11,14:35:01,nagios,/USR/SBIN/CRON,3626,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2500,2021-03-11,14:39:01,nagios,/USR/SBIN/CRON,3742,(root) CMD (  [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),05e74fcb,(root) CMD ( [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),[]
2501,2021-03-11,14:40:01,nagios,/USR/SBIN/CRON,3817,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2502,2021-03-11,14:40:01,nagios,/USR/SBIN/CRON,3818,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2503,2021-03-11,14:40:01,nagios,/USR/SBIN/CRON,3819,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2504,2021-03-11,14:45:01,nagios,/USR/SBIN/CRON,3956,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2505,2021-03-11,14:45:01,nagios,/USR/SBIN/CRON,3958,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2506,2021-03-11,14:45:01,nagios,/USR/SBIN/CRON,3959,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2507,2021-03-11,14:50:01,nagios,/USR/SBIN/CRON,4093,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2508,2021-03-11,14:50:01,nagios,/USR/SBIN/CRON,4094,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2509,2021-03-11,14:50:01,nagios,/USR/SBIN/CRON,4097,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2510,2021-03-11,14:55:01,nagios,/USR/SBIN/CRON,4228,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2511,2021-03-11,14:55:01,nagios,/USR/SBIN/CRON,4230,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2512,2021-03-11,14:55:01,nagios,/USR/SBIN/CRON,4232,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2513,2021-03-11,15:00:01,nagios,/USR/SBIN/CRON,4365,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2514,2021-03-11,15:00:01,nagios,/USR/SBIN/CRON,4367,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2515,2021-03-11,15:00:01,nagios,/USR/SBIN/CRON,4370,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2516,2021-03-11,15:02:01,nagios,/USR/SBIN/CRON,4466,(logcheck) CMD (   if [ -x /usr/sbin/logcheck ]; then nice -n10 /usr/sbin/logcheck; fi),3f4752a0,(logcheck) CMD ( if [ -x /usr/sbin/logcheck ]; then nice -n10 /usr/sbin/logcheck; fi),[]
2517,2021-03-11,15:05:01,nagios,/USR/SBIN/CRON,4504,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2518,2021-03-11,15:05:01,nagios,/USR/SBIN/CRON,4508,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2519,2021-03-11,15:05:01,nagios,/USR/SBIN/CRON,4507,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2520,2021-03-11,15:09:01,nagios,/USR/SBIN/CRON,4629,(root) CMD (  [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),05e74fcb,(root) CMD ( [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),[]
2521,2021-03-11,15:10:01,nagios,/USR/SBIN/CRON,4700,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2522,2021-03-11,15:10:01,nagios,/USR/SBIN/CRON,4701,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2523,2021-03-11,15:10:01,nagios,/USR/SBIN/CRON,4706,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2524,2021-03-11,15:15:01,nagios,/USR/SBIN/CRON,4837,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2525,2021-03-11,15:15:01,nagios,/USR/SBIN/CRON,4838,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2526,2021-03-11,15:15:01,nagios,/USR/SBIN/CRON,4840,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2527,2021-03-11,15:17:01,nagios,/USR/SBIN/CRON,4938,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),c8b6b98e,(root) CMD ( cd / && run-parts --report /etc/cron.hourly),[]
2528,2021-03-11,15:20:01,nagios,/USR/SBIN/CRON,4977,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2529,2021-03-11,15:20:01,nagios,/USR/SBIN/CRON,4978,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2530,2021-03-11,15:20:01,nagios,/USR/SBIN/CRON,4979,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2531,2021-03-11,15:25:01,nagios,/USR/SBIN/CRON,5116,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2532,2021-03-11,15:25:01,nagios,/USR/SBIN/CRON,5117,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2533,2021-03-11,15:25:01,nagios,/USR/SBIN/CRON,5119,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2534,2021-03-11,15:30:01,nagios,/USR/SBIN/CRON,5253,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2535,2021-03-11,15:30:01,nagios,/USR/SBIN/CRON,5254,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2536,2021-03-11,15:30:01,nagios,/USR/SBIN/CRON,5256,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2537,2021-03-11,15:35:01,nagios,/USR/SBIN/CRON,5392,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2538,2021-03-11,15:35:01,nagios,/USR/SBIN/CRON,5393,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2539,2021-03-11,15:35:01,nagios,/USR/SBIN/CRON,5394,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2540,2021-03-11,15:39:01,nagios,/USR/SBIN/CRON,5516,(root) CMD (  [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),05e74fcb,(root) CMD ( [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),[]
2541,2021-03-11,15:40:01,nagios,/USR/SBIN/CRON,5587,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2542,2021-03-11,15:40:01,nagios,/USR/SBIN/CRON,5588,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2543,2021-03-11,15:40:01,nagios,/USR/SBIN/CRON,5592,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2544,2021-03-11,15:45:01,nagios,/USR/SBIN/CRON,5724,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2545,2021-03-11,15:45:01,nagios,/USR/SBIN/CRON,5727,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2546,2021-03-11,15:45:01,nagios,/USR/SBIN/CRON,5725,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2547,2021-03-11,15:50:01,nagios,/USR/SBIN/CRON,5863,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2548,2021-03-11,15:50:01,nagios,/USR/SBIN/CRON,5866,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2549,2021-03-11,15:50:01,nagios,/USR/SBIN/CRON,5864,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2550,2021-03-11,15:55:01,nagios,/USR/SBIN/CRON,6000,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2551,2021-03-11,15:55:01,nagios,/USR/SBIN/CRON,6001,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2552,2021-03-11,15:55:01,nagios,/USR/SBIN/CRON,6002,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2553,2021-03-11,16:00:01,nagios,/USR/SBIN/CRON,6139,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2554,2021-03-11,16:00:01,nagios,/USR/SBIN/CRON,6140,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2555,2021-03-11,16:00:01,nagios,/USR/SBIN/CRON,6142,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2556,2021-03-11,16:02:01,nagios,/USR/SBIN/CRON,6238,(logcheck) CMD (   if [ -x /usr/sbin/logcheck ]; then nice -n10 /usr/sbin/logcheck; fi),3f4752a0,(logcheck) CMD ( if [ -x /usr/sbin/logcheck ]; then nice -n10 /usr/sbin/logcheck; fi),[]
2557,2021-03-11,16:05:01,nagios,/USR/SBIN/CRON,6278,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2558,2021-03-11,16:05:01,nagios,/USR/SBIN/CRON,6279,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2559,2021-03-11,16:05:01,nagios,/USR/SBIN/CRON,6281,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2560,2021-03-11,16:09:01,nagios,/USR/SBIN/CRON,6401,(root) CMD (  [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),05e74fcb,(root) CMD ( [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),[]
2561,2021-03-11,16:10:01,nagios,/USR/SBIN/CRON,6473,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2562,2021-03-11,16:10:01,nagios,/USR/SBIN/CRON,6474,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2563,2021-03-11,16:10:01,nagios,/USR/SBIN/CRON,6472,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2564,2021-03-11,16:15:01,nagios,/USR/SBIN/CRON,6611,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2565,2021-03-11,16:15:01,nagios,/USR/SBIN/CRON,6612,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2566,2021-03-11,16:15:01,nagios,/USR/SBIN/CRON,6617,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2567,2021-03-11,16:17:01,nagios,/USR/SBIN/CRON,6710,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),c8b6b98e,(root) CMD ( cd / && run-parts --report /etc/cron.hourly),[]
2568,2021-03-11,16:20:01,nagios,/USR/SBIN/CRON,6751,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2569,2021-03-11,16:20:01,nagios,/USR/SBIN/CRON,6752,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2570,2021-03-11,16:20:01,nagios,/USR/SBIN/CRON,6753,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2571,2021-03-11,16:25:01,nagios,/USR/SBIN/CRON,6890,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2572,2021-03-11,16:25:01,nagios,/USR/SBIN/CRON,6891,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2573,2021-03-11,16:25:01,nagios,/USR/SBIN/CRON,6895,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2574,2021-03-11,16:30:01,nagios,/USR/SBIN/CRON,7027,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2575,2021-03-11,16:30:01,nagios,/USR/SBIN/CRON,7029,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2576,2021-03-11,16:30:01,nagios,/USR/SBIN/CRON,7032,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2577,2021-03-11,16:35:01,nagios,/USR/SBIN/CRON,7165,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2578,2021-03-11,16:35:01,nagios,/USR/SBIN/CRON,7166,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2579,2021-03-11,16:35:01,nagios,/USR/SBIN/CRON,7164,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2580,2021-03-11,16:39:01,nagios,/USR/SBIN/CRON,7289,(root) CMD (  [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),05e74fcb,(root) CMD ( [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),[]
2581,2021-03-11,16:40:01,nagios,/USR/SBIN/CRON,7360,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2582,2021-03-11,16:40:01,nagios,/USR/SBIN/CRON,7363,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2583,2021-03-11,16:40:01,nagios,/USR/SBIN/CRON,7364,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2584,2021-03-11,16:45:01,nagios,/USR/SBIN/CRON,7497,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2585,2021-03-11,16:45:01,nagios,/USR/SBIN/CRON,7498,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2586,2021-03-11,16:45:01,nagios,/USR/SBIN/CRON,7499,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2587,2021-03-11,16:50:01,nagios,/USR/SBIN/CRON,7634,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2588,2021-03-11,16:50:01,nagios,/USR/SBIN/CRON,7635,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2589,2021-03-11,16:50:01,nagios,/USR/SBIN/CRON,7636,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2590,2021-03-11,16:55:01,nagios,/USR/SBIN/CRON,7773,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2591,2021-03-11,16:55:01,nagios,/USR/SBIN/CRON,7774,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2592,2021-03-11,16:55:01,nagios,/USR/SBIN/CRON,7775,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2593,2021-03-11,17:00:01,nagios,/USR/SBIN/CRON,7910,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2594,2021-03-11,17:00:01,nagios,/USR/SBIN/CRON,7911,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2595,2021-03-11,17:00:01,nagios,/USR/SBIN/CRON,7913,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2596,2021-03-11,17:02:01,nagios,/USR/SBIN/CRON,8007,(logcheck) CMD (   if [ -x /usr/sbin/logcheck ]; then nice -n10 /usr/sbin/logcheck; fi),3f4752a0,(logcheck) CMD ( if [ -x /usr/sbin/logcheck ]; then nice -n10 /usr/sbin/logcheck; fi),[]
2597,2021-03-11,17:05:01,nagios,/USR/SBIN/CRON,8051,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2598,2021-03-11,17:05:01,nagios,/USR/SBIN/CRON,8052,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2599,2021-03-11,17:05:01,nagios,/USR/SBIN/CRON,8053,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2600,2021-03-11,17:09:01,nagios,/USR/SBIN/CRON,8174,(root) CMD (  [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),05e74fcb,(root) CMD ( [ -x /usr/lib/php5/sessionclean ] && /usr/lib/php5/sessionclean),[]
2601,2021-03-11,17:10:01,nagios,/USR/SBIN/CRON,8245,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
2602,2021-03-11,17:10:01,nagios,/USR/SBIN/CRON,8246,(root) CMD (/var/www/shell_script/topology.sh),d536d1c7,(root) CMD (/var/www/shell_script/topology.sh),[]
2603,2021-03-11,17:10:01,nagios,/USR/SBIN/CRON,8251,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),721037cd,(root) CMD (python3 /var/www/shell_script/stat.py > /var/www/shell_script/stat.log),[]
2604,2021-03-11,17:15:01,nagios,/USR/SBIN/CRON,8382,(root) CMD (sh /var/www/shell_script/aptopo.sh),5947eee3,(root) CMD <*> <*>,['(sh /var/www/shell_script/aptopo.sh)']
